statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT013,30,2026-08-22,POS PURCHASE GROVE MARKET PERSEVERANCE AUSTIN CAPE TOWN,grove market perseverance austin cape town,-115.51,2757.3,Groceries,True,test_split
STMT013,31,2026-08-23,DANDY MINI MART,dandy mini mart,-136.9,2620.4,Groceries,True,test_split
STMT013,32,2026-08-24,POS PURCHASE DEBONAIRS PIZZA ROSEBANK 4421*3806,debonairs pizza rosebank,-60.69,2559.71,Entertainment,True,test_split
STMT013,33,2026-08-24,ROMANS PIZZA VALLEY STREAM,romans pizza valley stream,-377.77,2181.94,Entertainment,True,test_split
STMT013,34,2026-08-25,POS PURCHASE BIG BOY DELHI SOWETO 4943*7825,big boy delhi soweto,-123.3,2058.64,Entertainment,True,test_split
STMT013,35,2026-08-25,SALARY ACACIA LOGISTICS,salary acacia logistics,41500.0,43558.64,Income,False,generated
STMT013,36,2026-08-25,POS PURCHASE YALE CHECKERS STORE BLOEMFONTEIN,yale checkers store bloemfontein,-400.3,43158.34,Groceries,True,test_split
STMT013,37,2026-08-26,TRANSFER TO SAVINGS,transfer savings,-2700.0,40458.34,Transfer,False,generated
STMT013,38,2026-08-26,POS PURCHASE WIMPY ENGLEWOOD,wimpy englewood,-25.01,40433.33,Entertainment,True,test_split
STMT013,39,2026-08-27,CHECKERS,checkers,-183.0,40250.33,Groceries,True,test_split
STMT013,40,2026-08-29,POS PURCHASE SASOL ROCHESTER 7111*8905,sasol rochester,-348.96,39901.37,Transport,True,test_split
STMT013,41,2026-08-30,MURPHY ATWALM WHITFIELD DRIVE COLUMBUSIN 7650*3206,murphy atwalm whitfield drive columbusin,-282.88,39618.49,Transport,True,test_split
STMT013,42,2026-08-31,MONTHLY ACCOUNT FEE,monthly account fee,-69.0,39549.49,Other Services,True,generated
STMT013,43,2026-08-31,COURTESY PAY FEE 6607*2119,courtesy pay fee,-284.13,39265.36,Other Services,True,test_split
STMT013,44,2026-08-31,POS PURCHASE ATM FEE 9879*4527 31 AUG,atm fee,-47.42,39217.94,Other Services,True,test_split
STMT014,1,2026-09-01,MONTHLY MAINTENANCE FEE RANDBURG 7128*3296,monthly maintenance fee randburg,-117.06,23596.87,Other Services,True,test_split
STMT014,2,2026-09-01,SEATTLE COFFEE,seattle coffee,-54.33,23542.54,Entertainment,True,test_split
STMT014,3,2026-09-02,POS PURCHASE STORES HATFIELD 7393*6817 02 SEP,stores hatfield,-150.66,23391.88,Other Services,True,test_split
STMT014,4,2026-09-02,INTERNET PMT TO VIRGIN ACTIVE CONTRIBUTION MIDRAND,virgin active contribution midrand,-366.3,23025.58,Health,True,test_split
STMT014,5,2026-09-02,MICROSOFT,microsoft,-234.62,22790.96,Other Services,True,test_split
STMT014,6,2026-09-02,CARD PURCHASE WOOLWORTHS 02 SEP,woolworths,-636.97,22153.99,Groceries,True,test_split
STMT014,7,2026-09-05,POS PURCHASE WOODMEN CAR WASH COLORADO SPRICO RANDBURG 05 SEP,woodmen car wash colorado sprico randburg,-110.88,22043.11,Other Services,True,test_split
STMT014,8,2026-09-05,INTERNET PMT TO CELL,cell,-1486.51,20556.6,Utilities,True,test_split
STMT014,9,2026-09-05,CARD PURCHASE CHECKERS MIDDLEBR KNOXVILLE PIN,checkers middlebr knoxville pin,-308.41,20248.19,Groceries,True,test_split
STMT014,10,2026-09-05,POS PURCHASE CHICKEN LICKEN RANDBURG 3850*1146,chicken licken randburg,-53.2,20194.99,Entertainment,True,test_split
STMT014,11,2026-09-06,MICROSOFT,microsoft,-154.62,20040.37,Other Services,True,test_split
STMT014,12,2026-09-06,CARD PURCHASE SHELL,shell,-467.43,19572.94,Transport,True,test_split
STMT014,13,2026-09-06,MAGTAPE DEBIT WATER WOR 7150*2736,water wor,-1075.99,18496.95,Utilities,True,test_split
STMT014,14,2026-09-06,POS PURCHASE CHECKERS HYPER SUP,checkers hyper sup,-1363.69,17133.26,Groceries,True,test_split
STMT014,15,2026-09-07,POS PURCHASE SPAR OXFORD,spar oxford,-227.97,16905.29,Groceries,True,test_split
STMT014,16,2026-09-07,POS PURCHASE MUGG BEAN BOLINGBROOK CAPE TOWN 2248*3200,mugg bean bolingbrook cape town,-181.34,16723.95,Entertainment,True,test_split
STMT014,17,2026-09-08,POS PURCHASE OVERDRAFT FEE ITEM DETAILS PROG UNIVERSAL RETRY CAPE TOWN,overdraft fee item details prog universal retry cape town,-370.75,16353.2,Other Services,True,test_split
STMT014,18,2026-09-08,RALPHS RALPHS LOS ES,ralphs ralphs los es,-1581.24,14771.96,Groceries,True,test_split
STMT014,19,2026-09-10,DAYBREAK MARKET BANNING,daybreak market banning,-272.9,14499.06,Groceries,True,test_split
STMT014,20,2026-09-10,POS PURCHASE CHECKERS SUP BEREA PIN 10 SEP,checkers sup berea pin,-1228.42,13270.64,Groceries,True,test_split
STMT014,21,2026-09-10,CARD PURCHASE MUGG BEAN STORE RANDBURG 9224*4686 10 SEP,mugg bean store randburg,-161.14,13109.5,Entertainment,True,test_split
STMT014,22,2026-09-12,CARD PURCHASE SHELL SERVICE STAT 2348*9867,shell service stat,-1062.32,12047.18,Transport,True,test_split
STMT014,23,2026-09-12,WOOLWORTHS COM 12 SEP,woolworths com,-278.6,11768.58,Groceries,True,test_split
STMT014,24,2026-09-13,POS PURCHASE ENGEN TUSCALOOSA 8647*8736,engen tuscaloosa,-161.55,11607.03,Transport,True,test_split
STMT014,25,2026-09-14,POS PURCHASE APPLE MUSIC 8593*2939 14 SEP,apple music,-159.09,11447.94,Entertainment,True,test_split
STMT014,26,2026-09-14,CARD PURCHASE DDA BOLLA JAMAICA,dda bolla jamaica,-223.08,11224.86,Transport,True,test_split
STMT014,27,2026-09-15,POS PURCHASE TURKEY HILL MAIN ST BIRDSBORO 15 SEP,turkey hill main st birdsboro,-346.31,10878.55,Groceries,True,test_split
STMT014,28,2026-09-16,CARD PURCHASE PICK PAY SHEPHERDSVILL SOWETO,pick pay shepherdsvill soweto,-437.04,10441.51,Groceries,True,test_split
STMT014,29,2026-09-17,CARD PURCHASE PLAYSTATION NETWOR 5180*5082,playstation networ,-126.35,10315.16,Other Services,True,test_split
STMT014,30,2026-09-19,WEIS MARKETS SBURG 19 SEP,weis markets sburg,-548.19,9766.97,Groceries,True,test_split
STMT014,31,2026-09-20,CARD PURCHASE TIGER MART KEMP MENLYN 20 SEP,tiger mart kemp menlyn,-274.95,9492.02,Transport,True,test_split
STMT014,32,2026-09-22,POS PURCHASE SHELL 3714*2658,shell,-155.35,9336.67,Transport,True,test_split
STMT014,33,2026-09-23,POS PURCHASE BOXER SUP PRETORIA 23 SEP,boxer sup pretoria,-1907.56,7429.11,Groceries,True,test_split
STMT014,34,2026-09-23,POS PURCHASE WOOLWORTHS FOOD ANDERSON 9670*5939 23 SEP,woolworths food anderson,-2381.14,5047.97,Groceries,True,test_split
STMT014,35,2026-09-24,DBT CRD GEICO AUTO,dbt crd geico auto,-725.55,4322.42,Other Services,True,test_split
STMT014,36,2026-09-25,SALARY MOTSWEDI HOLDINGS,salary motswedi holdings,29100.0,33422.42,Income,False,generated
STMT014,37,2026-09-25,CARD PURCHASE RAND WATER PAYMEN MENLYN 6858*2459,rand water paymen menlyn,-102.25,33320.17,Utilities,True,test_split
STMT014,38,2026-09-26,TRANSFER TO SAVINGS,transfer savings,-1300.0,32020.17,Transfer,False,generated
STMT014,39,2026-09-26,PIQUA SPAR EXPRESS 6572*8462,piqua spar express,-635.5,31384.67,Groceries,True,test_split
STMT014,40,2026-09-27,CARD PURCHASE WITHDRWL PHILLIPS FOO JOHANNESBURG FEE,withdrwl phillips foo johannesburg fee,-176.03,31208.64,Transport,True,test_split
STMT014,41,2026-09-28,POS PURCHASE SANTANDER 3891*4512 28 SEP,santander,-2326.53,28882.11,Other Services,True,test_split
STMT014,42,2026-09-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,28817.11,Other Services,True,generated
STMT015,1,2026-08-01,POS PURCHASE ATM FEE,atm fee,-47.42,26737.02,Other Services,True,test_split
STMT015,2,2026-08-01,CARD PURCHASE WOOLWORTHS RANDBURG,woolworths randburg,-465.14,26271.88,Groceries,True,test_split
STMT015,3,2026-08-02,SWIF FOOD STOR PRETORIA 02 AUG,swif food stor pretoria,-230.37,26041.51,Groceries,True,test_split
STMT015,4,2026-08-02,PROG SELECT INS INS PREM JOHANNESBURG 1915*8123 02 AUG,prog select ins ins prem johannesburg,-983.68,25057.83,Other Services,True,test_split
STMT015,5,2026-08-03,POS PURCHASE SASOL HATFIELD 5293*1574 03 AUG,sasol hatfield,-388.6,24669.23,Transport,True,test_split
STMT015,6,2026-08-03,DATE DSTV CHULU COM BIL,date dstv chulu com bil,-106.61,24562.62,Entertainment,True,test_split
STMT015,7,2026-08-04,POS PURCHASE WAL CHECKERS SUPER HATFIELD,wal checkers super hatfield,-34.46,24528.16,Groceries,True,test_split
STMT015,8,2026-08-04,CARD PURCHASE RACEWAY BUFORD HWY CENTURION,raceway buford hwy centurion,-363.7,24164.46,Groceries,True,test_split
STMT015,9,2026-08-05,CARD PURCHASE WOOLWORTHS HACKENSACK,woolworths hackensack,-171.72,23992.74,Groceries,True,test_split
STMT015,10,2026-08-05,POS PURCHASE PICK PAY ADAMSVILLE ROSEBANK,pick pay adamsville rosebank,-400.86,23591.88,Groceries,True,test_split
STMT015,11,2026-08-05,DEBIT ORDER FRONTIER UTILITIES 3183*2685,frontier utilities,-668.13,22923.75,Utilities,True,test_split
STMT015,12,2026-08-05,EFT PAYMENT VIRGIN ACTIVE MEMBERSHIP 1348*2801,virgin active membership,-193.73,22730.02,Health,True,test_split
STMT015,13,2026-08-07,POS PURCHASE CHECKERS 4953*2187 07 AUG,checkers,-767.96,21962.06,Groceries,True,test_split
STMT015,14,2026-08-08,ASTRON ENERGY MYRTLE BEACH 08 AUG,astron energy myrtle beach,-1758.36,20203.7,Transport,True,test_split
STMT015,15,2026-08-10,IC COSTCO INSTACAR,ic costco instacar,-708.08,19495.62,Other Services,True,test_split
STMT015,16,2026-08-10,POS PURCHASE PATTERSON TOTALENERGIES PATTERSON 10 AUG,patterson totalenergies patterson,-402.69,19092.93,Transport,True,test_split
STMT015,17,2026-08-10,CARD PURCHASE CPENERGY ENTEX ENT DR POLOKWANE 2418*7287,cpenergy entex ent dr polokwane,-527.38,18565.55,Utilities,True,test_split
STMT015,18,2026-08-11,EKURHULENI ELECTRICITY SERVICES LLC NEW ORLEANS,ekurhuleni electricity services llc new orleans,-1587.52,16978.03,Utilities,True,test_split
STMT015,19,2026-08-11,CUMBERLAND FARMS HOLLYWOOD 6311*8670,cumberland farms hollywood,-107.16,16870.87,Groceries,True,test_split
STMT015,20,2026-08-11,SASOL DURBAN 11 AUG,sasol durban,-312.66,16558.21,Transport,True,test_split
STMT015,21,2026-08-11,POS PURCHASE ROAD TRAC RO BLOEMFONTEIN,road trac ro bloemfontein,-85.34,16472.87,Groceries,True,test_split
STMT015,22,2026-08-11,POS PURCHASE VIDA CAFFE 6210*3141,vida caffe,-62.34,16410.53,Entertainment,True,test_split
STMT015,23,2026-08-14,POS PURCHASE ATM FEE,atm fee,-96.96,16313.57,Other Services,True,test_split
STMT015,24,2026-08-15,CARD PURCHASE BURGER TORRANCE 1302*1922 15 AUG,burger torrance,-160.15,16153.42,Entertainment,True,test_split
STMT015,25,2026-08-15,POS PURCHASE MONTHLY MAINTENANCE FEE 15 AUG,monthly maintenance fee,-117.06,16036.36,Other Services,True,test_split
STMT015,26,2026-08-16,POS PURCHASE BMC GEORGIA POWE ELEPAY BMC GEORGIA POWER NORC,bmc georgia powe elepay bmc georgia power norc,-1845.81,14190.55,Utilities,True,test_split
STMT015,27,2026-08-16,POS PURCHASE SCHOOL FEES DEPT EDUC SCHOOL FEES 7001*2604,school fees dept educ school fees,-5343.48,8847.07,Education,True,test_split
STMT015,28,2026-08-16,CARD PURCHASE HARDEE 7805*8755 16 AUG,hardee,-389.63,8457.44,Entertainment,True,test_split
STMT015,29,2026-08-17,POS PURCHASE HY VEE NEWTON 2478*5036 17 AUG,hy vee newton,-70.69,8386.75,Groceries,True,test_split
STMT015,30,2026-08-20,POS PURCHASE DSTV LOS GATOS 1811*5167,dstv los gatos,-210.08,8176.67,Entertainment,True,test_split
STMT015,31,2026-08-21,POS PURCHASE RD STREET MINI MART BETHLEHEM PADATE PRETORIA 1032*2903 21 AUG,rd street mini mart bethlehem padate pretoria,-409.33,7767.34,Groceries,True,test_split
STMT015,32,2026-08-22,CARD PURCHASE WOOLWORTHS FOOD 5994*6085,woolworths food,-429.21,7338.13,Groceries,True,test_split
STMT015,33,2026-08-23,POS PURCHASE SEI CASTLE ROCK JOHANNESBURG 3594*6468,sei castle rock johannesburg,-140.35,7197.78,Groceries,True,test_split
STMT015,34,2026-08-23,POS PURCHASE SHELL SAUK CENTRE MNUS HATFIELD,shell sauk centre mnus hatfield,-508.53,6689.25,Transport,True,test_split
STMT015,35,2026-08-24,POS PURCHASE BOXER SUP 1116*1674 24 AUG,boxer sup,-842.78,5846.47,Groceries,True,test_split
STMT015,36,2026-08-24,TOTALENERGIES RESTON,totalenergies reston,-427.25,5419.22,Transport,True,test_split
STMT015,37,2026-08-24,POS PURCHASE WOOLWORTHS HATFIELD,woolworths hatfield,-379.57,5039.65,Groceries,True,test_split
STMT015,38,2026-08-25,SALARY ACACIA LOGISTICS,salary acacia logistics,25900.0,30939.65,Income,False,generated
STMT015,39,2026-08-26,TRANSFER TO SAVINGS,transfer savings,-1300.0,29639.65,Transfer,False,generated
STMT015,40,2026-08-26,POS PURCHASE DDA ROYAL FARMS KULPSVILLE ROSEBANK,dda royal farms kulpsville rosebank,-238.66,29400.99,Groceries,True,test_split
STMT015,41,2026-08-27,PUBLIX PORT RICHEY 5423*1236 27 AUG,publix port richey,-356.66,29044.33,Groceries,True,test_split
STMT015,42,2026-08-28,POS PURCHASE CHECKERS HYPER SUPER CENTGUNTERSVILLE ALUS CAPE TOWN 9271*2188,checkers hyper super centguntersville alus cape town,-1357.4,27686.93,Groceries,True,test_split
STMT015,43,2026-08-29,BURLINGTON STORES AUSTIN 6549*5369,burlington stores austin,-255.47,27431.46,Other Services,True,test_split
STMT015,44,2026-08-30,POS PURCHASE WOOLWORTHS FOOD CAPE TOWN 4196*6917,woolworths food cape town,-199.02,27232.44,Groceries,True,test_split
STMT015,45,2026-08-30,POS PURCHASE ASTRON ENERGY,astron energy,-313.58,26918.86,Transport,True,test_split
STMT015,46,2026-08-31,MONTHLY ACCOUNT FEE,monthly account fee,-69.0,26849.86,Other Services,True,generated
STMT016,1,2026-04-01,POS PURCHASE IC WOOLWORTHS FOOD 4863*8288,ic woolworths food,-529.27,18676.52,Entertainment,True,test_split
STMT016,2,2026-04-02,CSC SERVICEWORK FORT WORTH 5823*9331,csc servicework fort worth,-59.92,18616.6,Other Services,True,test_split
STMT016,3,2026-04-02,DBT CRD CORNER MART NATC NATCHEZ CAPE TOWN,dbt crd corner mart natc natchez cape town,-254.03,18362.57,Groceries,True,test_split
STMT016,4,2026-04-02,DEBIT ORDER ESKOM 2263*8380 02 APR,eskom,-761.47,17601.1,Utilities,True,test_split
STMT016,5,2026-04-03,ATM FEE 3639*9759,atm fee,-47.42,17553.68,Other Services,True,test_split
STMT016,6,2026-04-03,POS PURCHASE SEATTLE COFFEE MENLYN 5348*3792,seattle coffee menlyn,-243.21,17310.47,Entertainment,True,test_split
STMT016,7,2026-04-04,WINCO FOODS BAKERSFIELD CAUS DURBAN 1186*7110,winco foods bakersfield caus durban,-629.15,16681.32,Groceries,True,test_split
STMT016,8,2026-04-05,CARD PURCHASE SP TOADANDCO HTTPSTOADANDCCA 4795*5320,sp toadandco httpstoadandcca,-1148.65,15532.67,Other Services,True,test_split
STMT016,9,2026-04-05,POS PURCHASE FSI CITY TSHWANE ELECTRICITY LOCAL HATFIELD,fsi city tshwane electricity local hatfield,-275.59,15257.08,Utilities,True,test_split
STMT016,10,2026-04-05,MURPHY ATWAL LYNN HAVEN,murphy atwal lynn haven,-676.79,14580.29,Transport,True,test_split
STMT016,11,2026-04-05,POS PURCHASE SIG SERVICE FEE,sig service fee,-73.9,14506.39,Other Services,True,test_split
STMT016,12,2026-04-06,TOTALENERGIES ROSEBANK 1709*8125,totalenergies rosebank,-819.27,13687.12,Transport,True,test_split
STMT016,13,2026-04-06,LAVISTA ROAD LAVISTA ROAD FO ROSEBANK,lavista road lavista road fo rosebank,-101.21,13585.91,Entertainment,True,test_split
STMT016,14,2026-04-06,INTERNET PMT TO MEDIRITE PHARMACY 5008*8234,medirite pharmacy,-616.68,12969.23,Health,True,test_split
STMT016,15,2026-04-07,DEBIT ORDER VIRGIN ACTIVE 07 APR,virgin active,-200.88,12768.35,Health,True,test_split
STMT016,16,2026-04-08,CARD PURCHASE FAMILY SOWETO,family soweto,-397.76,12370.59,Groceries,True,test_split
STMT016,17,2026-04-09,POS PURCHASE SHOPRITE ADAMSVILLE 4112*2387,shoprite adamsville,-679.23,11691.36,Groceries,True,test_split
STMT016,18,2026-04-10,CARD PURCHASE ZAPATA FOOD LOVERS MARKET LLC 1423*1363,zapata food lovers market llc,-181.24,11510.12,Groceries,True,test_split
STMT016,19,2026-04-10,MEDIRITE PHARMACY POLOKWANE 7130*3581 10 APR,medirite pharmacy polokwane,-771.78,10738.34,Health,True,test_split
STMT016,20,2026-04-10,POS PURCHASE PAYPAL STEAM GAMES BLOEMFONTEIN 6556*5484,paypal steam games bloemfontein,-651.23,10087.11,Entertainment,True,test_split
STMT016,21,2026-04-11,POS PURCHASE SPUR,spur,-42.33,10044.78,Entertainment,True,test_split
STMT016,22,2026-04-12,POS PURCHASE DEBONAIRS PIZZA MC GREGOR DELIA SOTO 8259*8439,debonairs pizza mc gregor delia soto,-72.07,9972.71,Entertainment,True,test_split
STMT016,23,2026-04-12,CARD PURCHASE DBT RAISING CANES,dbt raising canes,-158.24,9814.47,Entertainment,True,test_split
STMT016,24,2026-04-12,POS PURCHASE MUGG BEAN,mugg bean,-221.45,9593.02,Entertainment,True,test_split
STMT016,25,2026-04-13,POS PURCHASE DBT CRD GEICO AUTO,dbt crd geico auto,-944.93,8648.09,Other Services,True,test_split
STMT016,26,2026-04-13,PUFFGOPUFF,puffgopuff,-175.15,8472.94,Groceries,True,test_split
STMT016,27,2026-04-14,POS PURCHASE WOOLWORTHS FOOD WEST PALM BEAFL CENTURION 14 APR,woolworths food west palm beafl centurion,-1040.79,7432.15,Groceries,True,test_split
STMT016,28,2026-04-15,POS PURCHASE COURTESY PAY FEE 1234*5260 15 APR,courtesy pay fee,-249.45,7182.7,Other Services,True,test_split
STMT016,29,2026-04-15,POS PURCHASE AMPATH LAB CONSULTATION 5279*9978,ampath lab consultation,-149.56,7033.14,Health,True,test_split
STMT016,30,2026-04-17,POS PURCHASE KRISPY KREME MORRISTOWN,krispy kreme morristown,-99.88,6933.26,Entertainment,True,test_split
STMT016,31,2026-04-17,POS PURCHASE EL TIGRE 5257*3695 17 APR,el tigre,-617.15,6316.11,Groceries,True,test_split
STMT016,32,2026-04-18,CARD PURCHASE IAL CAR WASH FARMINGTON,ial car wash farmington,-147.77,6168.34,Other Services,True,test_split
STMT016,33,2026-04-19,POS PURCHASE CENTS STORES MIDRAND 19 APR,cents stores midrand,-133.98,6034.36,Other Services,True,test_split
STMT016,34,2026-04-20,POS PURCHASE MONTHLY SERVICE CHARGE VR BLOEMFONTEIN 2329*5672 20 APR,monthly service charge vr bloemfontein,-141.44,5892.92,Other Services,True,test_split
STMT016,35,2026-04-21,POS PURCHASE ATM FEE PRETORIA 4404*8537,atm fee pretoria,-47.42,5845.5,Other Services,True,test_split
STMT016,36,2026-04-21,POS PURCHASE SHOPRITE SUP,shoprite sup,-282.87,5562.63,Groceries,True,test_split
STMT016,37,2026-04-22,POS PURCHASE MICROSOFT 3077*3731,microsoft,-158.33,5404.3,Other Services,True,test_split
STMT016,38,2026-04-22,POS PURCHASE COSTCO WHSE EUGENE DURBAN 22 APR,costco whse eugene durban,-55.75,5348.55,Other Services,True,test_split
STMT016,39,2026-04-23,MUGG BEAN BLOEMFONTEIN 4745*8686,mugg bean bloemfontein,-138.21,5210.34,Entertainment,True,test_split
STMT016,40,2026-04-24,MICROSOFT MICROSOF MSBILL INFO 6089*8533,microsoft microsof msbill info,-172.18,5038.16,Other Services,True,test_split
STMT016,41,2026-04-25,CARD PURCHASE APPLETON 8141*5970,appleton,-106.33,4931.83,Entertainment,True,test_split
STMT016,42,2026-04-25,SALARY BAOBAB CONSULTING,salary baobab consulting,39400.0,44331.83,Income,False,generated
STMT016,43,2026-04-26,TRANSFER TO SAVINGS,transfer savings,-1100.0,43231.83,Transfer,False,generated
STMT016,44,2026-04-27,POS PURCHASE SHOPRITE GR LAWRENCEVILLE CAPE TOWN 8099*6928 27 APR,shoprite gr lawrenceville cape town,-337.01,42894.82,Groceries,True,test_split
STMT016,45,2026-04-28,POLOKWANE 7726*1683,polokwane,-34.46,42860.36,Groceries,True,test_split
STMT016,46,2026-04-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,42795.36,Other Services,True,generated
STMT016,47,2026-04-30,CARD PURCHASE DD DOORDASH SPAR SOWETO 4964*1063,dd doordash spar soweto,-709.37,42085.99,Groceries,True,test_split
STMT016,48,2026-04-30,POS PURCHASE STARS CHERRY HILL,stars cherry hill,-276.23,41809.76,Entertainment,True,test_split
STMT016,49,2026-04-30,POS PURCHASE CHICKEN LICKEN COVINGTON BLOEMFONTEIN 6499*6803,chicken licken covington bloemfontein,-111.26,41698.5,Entertainment,True,test_split
STMT017,1,2026-08-01,POS PURCHASE VIDA CAFFE STORE ORLANDO 01 AUG,vida caffe store orlando,-99.38,21774.52,Entertainment,True,test_split
STMT017,2,2026-08-02,CARD PURCHASE ENGEN HUNTINGDON 02 AUG,engen huntingdon,-920.23,20854.29,Transport,True,test_split
STMT017,3,2026-08-03,CARD PURCHASE ATM FEE RANDBURG 3457*1181 03 AUG,atm fee randburg,-47.42,20806.87,Other Services,True,test_split
STMT017,4,2026-08-03,POS PURCHASE ASTRON ENERGY 3168*7030,astron energy,-1883.96,18922.91,Transport,True,test_split
STMT017,5,2026-08-04,DEBIT ORDER ASPEN WASTE SYSTEMS JOHANNESBURG,aspen waste systems johannesburg,-573.8,18349.11,Utilities,True,test_split
STMT017,6,2026-08-04,POS PURCHASE BURLINGTON STORES HIALEAH,burlington stores hialeah,-647.83,17701.28,Other Services,True,test_split
STMT017,7,2026-08-05,INTERNET PMT TO UNIVERSITY PRETORIA RANDBURG 7845*8154 05 AUG,university pretoria randburg,-3984.15,13717.13,Education,True,test_split
STMT017,8,2026-08-05,CARD PURCHASE NANDOS COUNTRY CLUB,nandos country club,-139.22,13577.91,Entertainment,True,test_split
STMT017,9,2026-08-06,MAGTAPE DEBIT FIRSTENERGY OPCO FE ECHECK 9918*4849 06 AUG,firstenergy opco fe echeck,-2988.55,10589.36,Utilities,True,test_split
STMT017,10,2026-08-06,POS PURCHASE AMZN MKTP NU AMZN COM BILLWA,amzn mktp nu amzn com billwa,-853.63,9735.73,Entertainment,True,test_split
STMT017,11,2026-08-07,POS PURCHASE VILLAGE MARKET,village market,-124.06,9611.67,Groceries,True,test_split
STMT017,12,2026-08-08,POS PURCHASE SPAR SUPER CENTER DURHAM PRETORIA 3249*4777 08 AUG,spar super center durham pretoria,-554.72,9056.95,Groceries,True,test_split
STMT017,13,2026-08-08,POS PURCHASE SPUR HATFIELD,spur hatfield,-101.65,8955.3,Entertainment,True,test_split
STMT017,14,2026-08-11,POS PURCHASE WOOLWORTHS PRETORIA 1966*6181,woolworths pretoria,-2172.16,6783.14,Groceries,True,test_split
STMT017,15,2026-08-12,POS PURCHASE MONTHLY MAINTENANCE FEE BLOEMFONTEIN,monthly maintenance fee bloemfontein,-184.99,6598.15,Other Services,True,test_split
STMT017,16,2026-08-12,CARD PURCHASE RISE KINGDOMS PRETORIA 3540*3503,rise kingdoms pretoria,-65.27,6532.88,Entertainment,True,test_split
STMT017,17,2026-08-13,POS PURCHASE SPUR ROSEBANK 8228*1525,spur rosebank,-166.11,6366.77,Entertainment,True,test_split
STMT017,18,2026-08-14,POS PURCHASE SASOL 14 AUG,sasol,-284.34,6082.43,Transport,True,test_split
STMT017,19,2026-08-14,PICK PAY COLUMBUS 9484*2891,pick pay columbus,-424.58,5657.85,Groceries,True,test_split
STMT017,20,2026-08-15,POS PURCHASE NSF RETURN FEE COMBINED INS RETRY NICHOLAS BLOEMFONTEIN,nsf return fee combined ins retry nicholas bloemfontein,-304.21,5353.64,Other Services,True,test_split
STMT017,21,2026-08-15,POS PURCHASE STEERS SAN DIEGO,steers san diego,-190.82,5162.82,Entertainment,True,test_split
STMT017,22,2026-08-17,SQ SHAKE SHACK CAPE TOWN,sq shake shack cape town,-262.69,4900.13,Entertainment,True,test_split
STMT017,23,2026-08-17,POS PURCHASE CHECKERS BLOEMFONTEIN 8852*1746 17 AUG,checkers bloemfontein,-420.1,4480.03,Groceries,True,test_split
STMT017,24,2026-08-17,POS PURCHASE ADOBE SYSTEMS 6584*7282 17 AUG,adobe systems,-261.52,4218.51,Other Services,True,test_split
STMT017,25,2026-08-19,CARD PURCHASE UNIVERSAL CANDY GROCE RANDBURG,universal candy groce randburg,-448.76,3769.75,Groceries,True,test_split
STMT017,26,2026-08-20,POS PURCHASE MEDIRITE PHARMACY SCRIPT MIDRAND 4806*6587,medirite pharmacy script midrand,-515.69,3254.06,Health,True,test_split
STMT017,27,2026-08-20,CARD PURCHASE PLAYSTATION NETWOR MIDRAND 2182*1140 20 AUG,playstation networ midrand,-167.74,3086.32,Other Services,True,test_split
STMT017,28,2026-08-21,KRISPY KREME,krispy kreme,-53.46,3032.86,Entertainment,True,test_split
STMT017,29,2026-08-21,POS PURCHASE JACK CENTREVILLE 1244*8707,jack centreville,-90.34,2942.52,Entertainment,True,test_split
STMT017,30,2026-08-21,KRISPY KREME CANTON HATFIELD,krispy kreme canton hatfield,-64.27,2878.25,Entertainment,True,test_split
STMT017,31,2026-08-21,POS PURCHASE VIDA CAFFE 7568*9773 21 AUG,vida caffe,-96.83,2781.42,Entertainment,True,test_split
STMT017,32,2026-08-22,CARD PURCHASE ATM FEE DURBAN 8437*2381,atm fee durban,-47.42,2734.0,Other Services,True,test_split
STMT017,33,2026-08-24,POS PURCHASE KRISPY KREME HATFIELD 2422*7761,krispy kreme hatfield,-106.2,2627.8,Entertainment,True,test_split
STMT017,34,2026-08-25,SALARY SUNVELD ENGINEERING,salary sunveld engineering,25500.0,28127.8,Income,False,generated
STMT017,35,2026-08-25,FIRSTENERGY EZPAY WEB,firstenergy ezpay web,-864.46,27263.34,Utilities,True,test_split
STMT017,36,2026-08-25,SHOPRITE SUPER DAYTON SANDTON 9325*6143 25 AUG,shoprite super dayton sandton,-349.7,26913.64,Groceries,True,test_split
STMT017,37,2026-08-26,POS PURCHASE MUGG BEAN HATFIELD 3000*6957,mugg bean hatfield,-59.38,26854.26,Entertainment,True,test_split
STMT017,38,2026-08-27,PAYPAL STEAM GAMES 6071*7385,paypal steam games,-349.16,26505.1,Entertainment,True,test_split
STMT017,39,2026-08-27,POS PURCHASE WOOLWORTHS CENTURION 1332*4112,woolworths centurion,-508.96,25996.14,Groceries,True,test_split
STMT017,40,2026-08-27,KFC KINSTON 6218*2802 27 AUG,kfc kinston,-90.44,25905.7,Entertainment,True,test_split
STMT017,41,2026-08-28,POS PURCHASE SASOL,sasol,-575.04,25330.66,Transport,True,test_split
STMT017,42,2026-08-28,CARD PURCHASE STERLING SANDTON 28 AUG,sterling sandton,-204.94,25125.72,Groceries,True,test_split
